epoca,mse
190,0.007309
191,0.007247
192,0.007186
193,0.007127
194,0.007068
195,0.007010
196,0.006953
197,0.006897
198,0.006842
199,0.006787
200,0.006734
201,0.006681
202,0.006629
203,0.006577
204,0.006526
205,0.006476
206,0.006427
207,0.006379
208,0.006331
209,0.006283
210,0.006237
211,0.006191
212,0.006146
213,0.006101
214,0.006057
215,0.006013
216,0.005970
217,0.005928
218,0.005886
219,0.005845
220,0.005804
221,0.005764
222,0.005724
223,0.005685
224,0.005646
225,0.005608
226,0.005570
227,0.005533
228,0.005496
229,0.005459
230,0.005423
231,0.005388
232,0.005353
233,0.005318
234,0.005284
235,0.005250
236,0.005216
237,0.005183
238,0.005151
239,0.005118
240,0.005086
241,0.005055
242,0.005024
243,0.004993
244,0.004962
245,0.004932
246,0.004902
247,0.004873
248,0.004844
249,0.004815
250,0.004786
251,0.004758
252,0.004730
253,0.004703
254,0.004675
255,0.004648
256,0.004622
257,0.004595
258,0.004569
259,0.004543
260,0.004518
261,0.004492
262,0.004467
263,0.004442
264,0.004418
265,0.004393
266,0.004369
267,0.004346
268,0.004322
269,0.004299
270,0.004276
271,0.004253
272,0.004230
273,0.004208
274,0.004185
275,0.004163
276,0.004142
277,0.004120
278,0.004099
279,0.004077
280,0.004056
281,0.004036
282,0.004015
283,0.003995
284,0.003975
285,0.003955
286,0.003935
287,0.003915
288,0.003896
289,0.003876
290,0.003857
291,0.003838
292,0.003820
293,0.003801
294,0.003783
295,0.003764
296,0.003746
297,0.003728
298,0.003711
299,0.003693
300,0.003676
301,0.003658
302,0.003641
303,0.003624
304,0.003607
305,0.003591
306,0.003574
307,0.003558
308,0.003541
309,0.003525
310,0.003509
311,0.003493
312,0.003478
313,0.003462
314,0.003447
315,0.003431
316,0.003416
317,0.003401
318,0.003386
319,0.003371
320,0.003356
321,0.003342
322,0.003327
323,0.003313
324,0.003299
325,0.003284
326,0.003270
327,0.003257
328,0.003243
329,0.003229
330,0.003215
331,0.003202
332,0.003189
333,0.003175
334,0.003162
335,0.003149
336,0.003136
337,0.003123
338,0.003110
339,0.003098
340,0.003085
341,0.003073
342,0.003060
343,0.003048
344,0.003036
345,0.003024
346,0.003012
347,0.003000
348,0.002988
349,0.002976
350,0.002964
351,0.002953
352,0.002941
353,0.002930
354,0.002918
355,0.002907
356,0.002896
357,0.002885
358,0.002874
359,0.002863
360,0.002852
361,0.002841
362,0.002830
363,0.002820
364,0.002809
365,0.002799
366,0.002788
367,0.002778
368,0.002768
369,0.002758
370,0.002747
371,0.002737
372,0.002727
373,0.002717
374,0.002708
375,0.002698
376,0.002688
377,0.002678
378,0.002669
379,0.002659
380,0.002650
381,0.002640
382,0.002631
383,0.002622
384,0.002612
385,0.002603
386,0.002594
387,0.002585
388,0.002576
389,0.002567
390,0.002558
391,0.002550
392,0.002541
393,0.002532
394,0.002523
395,0.002515
396,0.002506
397,0.002498
398,0.002489
399,0.002481
400,0.002473
401,0.002464
402,0.002456
403,0.002448
404,0.002440
405,0.002432
406,0.002424
407,0.002416
408,0.002408
409,0.002400
410,0.002392
411,0.002384
412,0.002377
413,0.002369
414,0.002361
415,0.002354
416,0.002346
417,0.002339
418,0.002331
419,0.002324
420,0.002316
421,0.002309
422,0.002302
423,0.002295
424,0.002287
425,0.002280
426,0.002273
427,0.002266
428,0.002259
429,0.002252
430,0.002245
431,0.002238
432,0.002231
433,0.002225
434,0.002218
435,0.002211
436,0.002204
437,0.002198
438,0.002191
439,0.002184
440,0.002178
441,0.002171
442,0.002165
443,0.002158
444,0.002152
445,0.002145
446,0.002139
447,0.002133
448,0.002127
449,0.002120
450,0.002114
451,0.002108
452,0.002102
453,0.002096
454,0.002090
455,0.002084
456,0.002078
457,0.002072
458,0.002066
459,0.002060
460,0.002054
461,0.002048
462,0.002042
463,0.002036
464,0.002031
465,0.002025
466,0.002019
467,0.002014
468,0.002008
469,0.002002
470,0.001997
471,0.001991
472,0.001986
473,0.001980
474,0.001975
475,0.001969
476,0.001964
477,0.001958
478,0.001953
479,0.001948
480,0.001942
481,0.001937
482,0.001932
483,0.001927
484,0.001922
485,0.001916
486,0.001911
487,0.001906
488,0.001901
489,0.001896
490,0.001891
491,0.001886
492,0.001881
493,0.001876
494,0.001871
495,0.001866
496,0.001861
497,0.001856
498,0.001851
499,0.001847
500,0.001842
501,0.001837
502,0.001832
503,0.001828
504,0.001823
505,0.001818
506,0.001814
507,0.001809
508,0.001804
509,0.001800
510,0.001795
511,0.001791
512,0.001786
513,0.001782
514,0.001777
515,0.001773
516,0.001768
517,0.001764
518,0.001759
519,0.001755
520,0.001751
521,0.001746
522,0.001742
523,0.001738
524,0.001733
525,0.001729
526,0.001725
527,0.001721
528,0.001716
529,0.001712
530,0.001708
531,0.001704
532,0.001700
533,0.001696
534,0.001692
535,0.001688
536,0.001684
537,0.001679
538,0.001675
539,0.001671
540,0.001667
541,0.001664
542,0.001660
543,0.001656
544,0.001652
545,0.001648
546,0.001644
547,0.001640
548,0.001636
549,0.001632
550,0.001629
551,0.001625
552,0.001621
553,0.001617
554,0.001614
555,0.001610
556,0.001606
557,0.001602
558,0.001599
559,0.001595
560,0.001591
561,0.001588
562,0.001584
563,0.001581
564,0.001577
565,0.001573
566,0.001570
567,0.001566
568,0.001563
569,0.001559
570,0.001556
571,0.001552
572,0.001549
573,0.001545
574,0.001542
575,0.001539
576,0.001535
577,0.001532
578,0.001528
579,0.001525
580,0.001522
581,0.001518
582,0.001515
583,0.001512
584,0.001508
585,0.001505
586,0.001502
587,0.001499
588,0.001495
589,0.001492
590,0.001489
591,0.001486
592,0.001482
593,0.001479
594,0.001476
595,0.001473
596,0.001470
597,0.001467
598,0.001464
599,0.001460
600,0.001457
601,0.001454
602,0.001451
603,0.001448
604,0.001445
605,0.001442
606,0.001439
607,0.001436
608,0.001433
609,0.001430
610,0.001427
611,0.001424
612,0.001421
613,0.001418
614,0.001415
615,0.001412
616,0.001410
617,0.001407
618,0.001404
619,0.001401
620,0.001398
621,0.001395
622,0.001392
623,0.001390
624,0.001387
625,0.001384
626,0.001381
627,0.001378
628,0.001376
629,0.001373
630,0.001370
631,0.001367
632,0.001365
633,0.001362
634,0.001359
635,0.001356
636,0.001354
637,0.001351
638,0.001348
639,0.001346
640,0.001343
641,0.001340
642,0.001338
643,0.001335
644,0.001333
645,0.001330
646,0.001327
647,0.001325
648,0.001322
649,0.001320
650,0.001317
651,0.001315
652,0.001312
653,0.001309
654,0.001307
655,0.001304
656,0.001302
657,0.001299
658,0.001297
659,0.001295
660,0.001292
661,0.001290
662,0.001287
663,0.001285
664,0.001282
665,0.001280
666,0.001277
667,0.001275
668,0.001273
669,0.001270
670,0.001268
671,0.001265
672,0.001263
673,0.001261
674,0.001258
675,0.001256
676,0.001254
677,0.001251
678,0.001249
679,0.001247
680,0.001245
681,0.001242
682,0.001240
683,0.001238
684,0.001235
685,0.001233
686,0.001231
687,0.001229
688,0.001226
689,0.001224
690,0.001222
691,0.001220
692,0.001218
693,0.001215
694,0.001213
695,0.001211
696,0.001209
697,0.001207
698,0.001204
699,0.001202
700,0.001200
701,0.001198
702,0.001196
703,0.001194
704,0.001192
705,0.001190
706,0.001187
707,0.001185
708,0.001183
709,0.001181
710,0.001179
711,0.001177
712,0.001175
713,0.001173
714,0.001171
715,0.001169
716,0.001167
717,0.001165
718,0.001163
719,0.001161
720,0.001159
721,0.001157
722,0.001155
723,0.001153
724,0.001151
725,0.001149
726,0.001147
727,0.001145
728,0.001143
729,0.001141
730,0.001139
731,0.001137
732,0.001135
733,0.001133
734,0.001131
735,0.001129
736,0.001127
737,0.001126
738,0.001124
739,0.001122
740,0.001120
741,0.001118
742,0.001116
743,0.001114
744,0.001112
745,0.001111
746,0.001109
747,0.001107
748,0.001105
749,0.001103
750,0.001101
751,0.001100
752,0.001098
753,0.001096
754,0.001094
755,0.001092
756,0.001091
757,0.001089
758,0.001087
759,0.001085
760,0.001083
761,0.001082
762,0.001080
763,0.001078
764,0.001076
765,0.001075
766,0.001073
767,0.001071
768,0.001069
769,0.001068
770,0.001066
771,0.001064
772,0.001063
773,0.001061
774,0.001059
775,0.001057
776,0.001056
777,0.001054
778,0.001052
779,0.001051
780,0.001049
781,0.001047
782,0.001046
783,0.001044
784,0.001042
785,0.001041
786,0.001039
787,0.001038
788,0.001036
789,0.001034
790,0.001033
791,0.001031
792,0.001029
793,0.001028
794,0.001026
795,0.001025
796,0.001023
797,0.001022
798,0.001020
799,0.001018
800,0.001017
801,0.001015
802,0.001014
803,0.001012
804,0.001011
805,0.001009
806,0.001007
807,0.001006
808,0.001004
809,0.001003
810,0.001001
811,0.001000
812,0.000998
813,0.000997
814,0.000995
815,0.000994
816,0.000992
817,0.000991
818,0.000989
819,0.000988
820,0.000986
821,0.000985
822,0.000983
823,0.000982
824,0.000980
825,0.000979
826,0.000977
827,0.000976
828,0.000975
829,0.000973
830,0.000972
831,0.000970
832,0.000969
833,0.000967
834,0.000966
835,0.000965
836,0.000963
837,0.000962
838,0.000960
839,0.000959
840,0.000957
841,0.000956
842,0.000955
843,0.000953
844,0.000952
845,0.000951
846,0.000949
847,0.000948
848,0.000946
849,0.000945
850,0.000944
851,0.000942
852,0.000941
853,0.000940
854,0.000938
855,0.000937
856,0.000936
857,0.000934
858,0.000933
859,0.000932
860,0.000930
861,0.000929
862,0.000928
863,0.000926
864,0.000925
865,0.000924
866,0.000922
867,0.000921
868,0.000920
869,0.000918
870,0.000917
871,0.000916
872,0.000915
873,0.000913
874,0.000912
875,0.000911
876,0.000909
877,0.000908
878,0.000907
879,0.000906
880,0.000904
881,0.000903
882,0.000902
883,0.000901
884,0.000899
885,0.000898
886,0.000897
887,0.000896
888,0.000894
889,0.000893
890,0.000892
891,0.000891
892,0.000890
893,0.000888
894,0.000887
895,0.000886
896,0.000885
897,0.000883
898,0.000882
899,0.000881
900,0.000880
901,0.000879
902,0.000877
903,0.000876
904,0.000875
905,0.000874
906,0.000873
907,0.000872
908,0.000870
909,0.000869
910,0.000868
911,0.000867
912,0.000866
913,0.000865
914,0.000863
915,0.000862
916,0.000861
917,0.000860
918,0.000859
919,0.000858
920,0.000857
921,0.000855
922,0.000854
923,0.000853
924,0.000852
925,0.000851
926,0.000850
927,0.000849
928,0.000848
929,0.000846
930,0.000845
931,0.000844
932,0.000843
933,0.000842
934,0.000841
935,0.000840
936,0.000839
937,0.000838
938,0.000837
939,0.000835
940,0.000834
941,0.000833
942,0.000832
943,0.000831
944,0.000830
945,0.000829
946,0.000828
947,0.000827
948,0.000826
949,0.000825
950,0.000824
951,0.000823
952,0.000822
953,0.000821
954,0.000820
955,0.000818
956,0.000817
957,0.000816
958,0.000815
959,0.000814
960,0.000813
961,0.000812
962,0.000811
963,0.000810
964,0.000809
965,0.000808
966,0.000807
967,0.000806
968,0.000805
969,0.000804
970,0.000803
971,0.000802
972,0.000801
973,0.000800
974,0.000799
975,0.000798
976,0.000797
977,0.000796
978,0.000795
979,0.000794
980,0.000793
981,0.000792
982,0.000791
983,0.000790
984,0.000789
985,0.000788
986,0.000787
987,0.000786
988,0.000785
989,0.000784
990,0.000783
991,0.000783
992,0.000782
993,0.000781
994,0.000780
995,0.000779
996,0.000778
997,0.000777
998,0.000776
999,0.000775
1000,0.000774
1001,0.000773
1002,0.000772
1003,0.000771
1004,0.000770
1005,0.000769
1006,0.000768
1007,0.000767
1008,0.000767
1009,0.000766
1010,0.000765
1011,0.000764
1012,0.000763
1013,0.000762
1014,0.000761
1015,0.000760
1016,0.000759
1017,0.000758
1018,0.000757
1019,0.000757
1020,0.000756
1021,0.000755
1022,0.000754
1023,0.000753
1024,0.000752
1025,0.000751
1026,0.000750
1027,0.000749
1028,0.000749
1029,0.000748
1030,0.000747
1031,0.000746
1032,0.000745
1033,0.000744
1034,0.000743
1035,0.000742
1036,0.000742
1037,0.000741
1038,0.000740
1039,0.000739
1040,0.000738
1041,0.000737
1042,0.000736
1043,0.000736
1044,0.000735
1045,0.000734
1046,0.000733
1047,0.000732
1048,0.000731
1049,0.000730
1050,0.000730
1051,0.000729
1052,0.000728
1053,0.000727
1054,0.000726
1055,0.000725
1056,0.000725
1057,0.000724
1058,0.000723
1059,0.000722
1060,0.000721
1061,0.000720
1062,0.000720
1063,0.000719
1064,0.000718
1065,0.000717
1066,0.000716
1067,0.000716
1068,0.000715
1069,0.000714
1070,0.000713
1071,0.000712
1072,0.000712
1073,0.000711
1074,0.000710
1075,0.000709
1076,0.000708
1077,0.000708
1078,0.000707
1079,0.000706
1080,0.000705
1081,0.000704
1082,0.000704
1083,0.000703
1084,0.000702
1085,0.000701
1086,0.000701
1087,0.000700
1088,0.000699
1089,0.000698
1090,0.000697
1091,0.000697
1092,0.000696
1093,0.000695
1094,0.000694
1095,0.000694
1096,0.000693
1097,0.000692
1098,0.000691
1099,0.000691
1100,0.000690
1101,0.000689
1102,0.000688
1103,0.000688
1104,0.000687
1105,0.000686
1106,0.000685
1107,0.000685
1108,0.000684
1109,0.000683
1110,0.000682
1111,0.000682
1112,0.000681
1113,0.000680
1114,0.000679
1115,0.000679
1116,0.000678
1117,0.000677
1118,0.000676
1119,0.000676
1120,0.000675
1121,0.000674
1122,0.000674
1123,0.000673
1124,0.000672
1125,0.000671
1126,0.000671
1127,0.000670
1128,0.000669
1129,0.000669
1130,0.000668
1131,0.000667
1132,0.000666
1133,0.000666
1134,0.000665
1135,0.000664
1136,0.000664
1137,0.000663
1138,0.000662
1139,0.000661
1140,0.000661
1141,0.000660
1142,0.000659
1143,0.000659
1144,0.000658
1145,0.000657
1146,0.000657
1147,0.000656
1148,0.000655
1149,0.000655
1150,0.000654
1151,0.000653
1152,0.000653
1153,0.000652
1154,0.000651
1155,0.000650
1156,0.000650
1157,0.000649
1158,0.000648
1159,0.000648
1160,0.000647
1161,0.000646
1162,0.000646
1163,0.000645
1164,0.000644
1165,0.000644
1166,0.000643
1167,0.000642
1168,0.000642
1169,0.000641
1170,0.000641
1171,0.000640
1172,0.000639
1173,0.000639
1174,0.000638
1175,0.000637
1176,0.000637
1177,0.000636
1178,0.000635
1179,0.000635
1180,0.000634
1181,0.000633
1182,0.000633
1183,0.000632
1184,0.000631
1185,0.000631
1186,0.000630
1187,0.000630
1188,0.000629
1189,0.000628
1190,0.000628
1191,0.000627
1192,0.000626
1193,0.000626
1194,0.000625
1195,0.000624
1196,0.000624
1197,0.000623
1198,0.000623
1199,0.000622
1200,0.000621
1201,0.000621
1202,0.000620
1203,0.000620
1204,0.000619
1205,0.000618
1206,0.000618
1207,0.000617
1208,0.000616
1209,0.000616
1210,0.000615
1211,0.000615
1212,0.000614
1213,0.000613
1214,0.000613
1215,0.000612
1216,0.000612
1217,0.000611
1218,0.000610
1219,0.000610
1220,0.000609
1221,0.000609
1222,0.000608
1223,0.000607
1224,0.000607
1225,0.000606
1226,0.000606
1227,0.000605
1228,0.000604
1229,0.000604
1230,0.000603
1231,0.000603
1232,0.000602
1233,0.000602
1234,0.000601
1235,0.000600
1236,0.000600
1237,0.000599
1238,0.000599
1239,0.000598
1240,0.000597
1241,0.000597
1242,0.000596
1243,0.000596
1244,0.000595
1245,0.000595
1246,0.000594
1247,0.000593
1248,0.000593
1249,0.000592
1250,0.000592
1251,0.000591
1252,0.000591
1253,0.000590
1254,0.000590
1255,0.000589
1256,0.000588
1257,0.000588
1258,0.000587
1259,0.000587
1260,0.000586
1261,0.000586
1262,0.000585
1263,0.000584
1264,0.000584
1265,0.000583
1266,0.000583
1267,0.000582
1268,0.000582
1269,0.000581
1270,0.000581
1271,0.000580
1272,0.000580
1273,0.000579
1274,0.000578
1275,0.000578
1276,0.000577
1277,0.000577
1278,0.000576
1279,0.000576
1280,0.000575
1281,0.000575
1282,0.000574
1283,0.000574
1284,0.000573
1285,0.000573
1286,0.000572
1287,0.000572
1288,0.000571
1289,0.000570
1290,0.000570
1291,0.000569
1292,0.000569
1293,0.000568
1294,0.000568
1295,0.000567
1296,0.000567
1297,0.000566
1298,0.000566
1299,0.000565
1300,0.000565
1301,0.000564
1302,0.000564
1303,0.000563
1304,0.000563
1305,0.000562
1306,0.000562
1307,0.000561
1308,0.000561
1309,0.000560
1310,0.000560
1311,0.000559
1312,0.000559
1313,0.000558
1314,0.000558
1315,0.000557
1316,0.000557
1317,0.000556
1318,0.000556
1319,0.000555
1320,0.000555
1321,0.000554
1322,0.000554
1323,0.000553
1324,0.000553
1325,0.000552
1326,0.000552
1327,0.000551
1328,0.000551
1329,0.000550
1330,0.000550
1331,0.000549
1332,0.000549
1333,0.000548
1334,0.000548
1335,0.000547
1336,0.000547
1337,0.000546
1338,0.000546
1339,0.000545
1340,0.000545
1341,0.000544
1342,0.000544
1343,0.000543
1344,0.000543
1345,0.000542
1346,0.000542
1347,0.000541
1348,0.000541
1349,0.000540
1350,0.000540
1351,0.000539
1352,0.000539
1353,0.000538
1354,0.000538
1355,0.000538
1356,0.000537
1357,0.000537
1358,0.000536
1359,0.000536
1360,0.000535
1361,0.000535
1362,0.000534
1363,0.000534
1364,0.000533
1365,0.000533
1366,0.000532
1367,0.000532
1368,0.000531
1369,0.000531
1370,0.000531
1371,0.000530
1372,0.000530
1373,0.000529
1374,0.000529
1375,0.000528
1376,0.000528
1377,0.000527
1378,0.000527
1379,0.000526
1380,0.000526
1381,0.000526
1382,0.000525
1383,0.000525
1384,0.000524
1385,0.000524
1386,0.000523
1387,0.000523
1388,0.000522
1389,0.000522
1390,0.000522
1391,0.000521
1392,0.000521
1393,0.000520
1394,0.000520
1395,0.000519
1396,0.000519
1397,0.000518
1398,0.000518
1399,0.000518
1400,0.000517
1401,0.000517
1402,0.000516
1403,0.000516
1404,0.000515
1405,0.000515
1406,0.000514
1407,0.000514
1408,0.000514
1409,0.000513
1410,0.000513
1411,0.000512
1412,0.000512
1413,0.000511
1414,0.000511
1415,0.000511
1416,0.000510
1417,0.000510
1418,0.000509
1419,0.000509
1420,0.000508
1421,0.000508
1422,0.000508
1423,0.000507
1424,0.000507
1425,0.000506
1426,0.000506
1427,0.000506
1428,0.000505
1429,0.000505
1430,0.000504
1431,0.000504
1432,0.000503
1433,0.000503
1434,0.000503
1435,0.000502
1436,0.000502
1437,0.000501
1438,0.000501
1439,0.000501
1440,0.000500
1441,0.000500
1442,0.000499
1443,0.000499
1444,0.000498
1445,0.000498
1446,0.000498
1447,0.000497
1448,0.000497
1449,0.000496
1450,0.000496
1451,0.000496
1452,0.000495
1453,0.000495
1454,0.000494
1455,0.000494
1456,0.000494
1457,0.000493
1458,0.000493
1459,0.000492
1460,0.000492
1461,0.000492
1462,0.000491
1463,0.000491
1464,0.000490
1465,0.000490
1466,0.000490
1467,0.000489
1468,0.000489
1469,0.000488
1470,0.000488
1471,0.000488
1472,0.000487
1473,0.000487
1474,0.000486
1475,0.000486
1476,0.000486
1477,0.000485
1478,0.000485
1479,0.000485
1480,0.000484
1481,0.000484
1482,0.000483
1483,0.000483
1484,0.000483
1485,0.000482
1486,0.000482
1487,0.000481
1488,0.000481
1489,0.000481
1490,0.000480
1491,0.000480
1492,0.000480
1493,0.000479
1494,0.000479
1495,0.000478
1496,0.000478
1497,0.000478
1498,0.000477
1499,0.000477
1500,0.000477
1501,0.000476
1502,0.000476
1503,0.000475
1504,0.000475
1505,0.000475
1506,0.000474
1507,0.000474
1508,0.000474
1509,0.000473
1510,0.000473
1511,0.000472
1512,0.000472
1513,0.000472
1514,0.000471
1515,0.000471
1516,0.000471
1517,0.000470
1518,0.000470
1519,0.000469
1520,0.000469
1521,0.000469
1522,0.000468
1523,0.000468
1524,0.000468
1525,0.000467
1526,0.000467
1527,0.000467
1528,0.000466
1529,0.000466
1530,0.000466
1531,0.000465
1532,0.000465
1533,0.000464
1534,0.000464
1535,0.000464
1536,0.000463
1537,0.000463
1538,0.000463
1539,0.000462
1540,0.000462
1541,0.000462
1542,0.000461
1543,0.000461
1544,0.000461
1545,0.000460
1546,0.000460
1547,0.000459
1548,0.000459
1549,0.000459
1550,0.000458
1551,0.000458
1552,0.000458
1553,0.000457
1554,0.000457
1555,0.000457
1556,0.000456
1557,0.000456
1558,0.000456
1559,0.000455
1560,0.000455
1561,0.000455
1562,0.000454
1563,0.000454
1564,0.000454
1565,0.000453
1566,0.000453
1567,0.000453
1568,0.000452
1569,0.000452
1570,0.000452
1571,0.000451
1572,0.000451
1573,0.000451
1574,0.000450
1575,0.000450
1576,0.000450
1577,0.000449
1578,0.000449
1579,0.000449
1580,0.000448
1581,0.000448
1582,0.000448
1583,0.000447
1584,0.000447
1585,0.000447
1586,0.000446
1587,0.000446
1588,0.000446
1589,0.000445
1590,0.000445
1591,0.000445
1592,0.000444
1593,0.000444
1594,0.000444
1595,0.000443
1596,0.000443
1597,0.000443
1598,0.000442
1599,0.000442
1600,0.000442
1601,0.000441
1602,0.000441
1603,0.000441
1604,0.000440
1605,0.000440
1606,0.000440
1607,0.000439
1608,0.000439
1609,0.000439
1610,0.000438
1611,0.000438
1612,0.000438
1613,0.000437
1614,0.000437
1615,0.000437
1616,0.000436
1617,0.000436
1618,0.000436
1619,0.000435
1620,0.000435
1621,0.000435
1622,0.000435
1623,0.000434
1624,0.000434
1625,0.000434
1626,0.000433
1627,0.000433
1628,0.000433
1629,0.000432
1630,0.000432
1631,0.000432
1632,0.000431
1633,0.000431
1634,0.000431
1635,0.000430
1636,0.000430
1637,0.000430
1638,0.000430
1639,0.000429
1640,0.000429
1641,0.000429
1642,0.000428
1643,0.000428
1644,0.000428
1645,0.000427
1646,0.000427
1647,0.000427
1648,0.000426
1649,0.000426
1650,0.000426
1651,0.000426
1652,0.000425
1653,0.000425
1654,0.000425
1655,0.000424
1656,0.000424
1657,0.000424
1658,0.000423
1659,0.000423
1660,0.000423
1661,0.000423
1662,0.000422
1663,0.000422
1664,0.000422
1665,0.000421
1666,0.000421
1667,0.000421
1668,0.000420
1669,0.000420
1670,0.000420
1671,0.000420
1672,0.000419
1673,0.000419
1674,0.000419
1675,0.000418
1676,0.000418
1677,0.000418
1678,0.000418
1679,0.000417
1680,0.000417
1681,0.000417
1682,0.000416
1683,0.000416
1684,0.000416
1685,0.000415
1686,0.000415
1687,0.000415
1688,0.000415
1689,0.000414
1690,0.000414
1691,0.000414
1692,0.000413
1693,0.000413
1694,0.000413
1695,0.000413
1696,0.000412
1697,0.000412
1698,0.000412
1699,0.000411
1700,0.000411
1701,0.000411
1702,0.000411
1703,0.000410
1704,0.000410
1705,0.000410
1706,0.000409
1707,0.000409
1708,0.000409
1709,0.000409
1710,0.000408
1711,0.000408
1712,0.000408
1713,0.000408
1714,0.000407
1715,0.000407
1716,0.000407
1717,0.000406
1718,0.000406
1719,0.000406
1720,0.000406
1721,0.000405
1722,0.000405
1723,0.000405
1724,0.000404
1725,0.000404
1726,0.000404
1727,0.000404
1728,0.000403
1729,0.000403
1730,0.000403
1731,0.000403
1732,0.000402
1733,0.000402
1734,0.000402
1735,0.000401
1736,0.000401
1737,0.000401
1738,0.000401
1739,0.000400
1740,0.000400
1741,0.000400
1742,0.000400
1743,0.000399
1744,0.000399
1745,0.000399
1746,0.000399
1747,0.000398
1748,0.000398
1749,0.000398
1750,0.000397
1751,0.000397
1752,0.000397
1753,0.000397
1754,0.000396
1755,0.000396
1756,0.000396
1757,0.000396
1758,0.000395
1759,0.000395
1760,0.000395
1761,0.000395
1762,0.000394
1763,0.000394
1764,0.000394
1765,0.000393
1766,0.000393
1767,0.000393
1768,0.000393
1769,0.000392
1770,0.000392
1771,0.000392
1772,0.000392
1773,0.000391
1774,0.000391
1775,0.000391
1776,0.000391
1777,0.000390
1778,0.000390
1779,0.000390
1780,0.000390
1781,0.000389
1782,0.000389
1783,0.000389
1784,0.000389
1785,0.000388
1786,0.000388
1787,0.000388
1788,0.000388
1789,0.000387
1790,0.000387
1791,0.000387
1792,0.000387
1793,0.000386
1794,0.000386
1795,0.000386
1796,0.000386
1797,0.000385
1798,0.000385
1799,0.000385
1800,0.000385
1801,0.000384
1802,0.000384
1803,0.000384
1804,0.000384
1805,0.000383
1806,0.000383
1807,0.000383
1808,0.000383
1809,0.000382
1810,0.000382
1811,0.000382
1812,0.000382
1813,0.000381
1814,0.000381
1815,0.000381
1816,0.000381
1817,0.000380
1818,0.000380
1819,0.000380
1820,0.000380
1821,0.000379
1822,0.000379
1823,0.000379
1824,0.000379
1825,0.000378
1826,0.000378
1827,0.000378
1828,0.000378
1829,0.000377
1830,0.000377
1831,0.000377
1832,0.000377
1833,0.000376
1834,0.000376
1835,0.000376
1836,0.000376
1837,0.000375
1838,0.000375
1839,0.000375
1840,0.000375
1841,0.000375
1842,0.000374
1843,0.000374
1844,0.000374
1845,0.000374
1846,0.000373
1847,0.000373
1848,0.000373
1849,0.000373
1850,0.000372
1851,0.000372
1852,0.000372
1853,0.000372
1854,0.000371
1855,0.000371
1856,0.000371
1857,0.000371
1858,0.000371
1859,0.000370
1860,0.000370
1861,0.000370
1862,0.000370
1863,0.000369
1864,0.000369
1865,0.000369
1866,0.000369
1867,0.000368
1868,0.000368
1869,0.000368
1870,0.000368
1871,0.000368
1872,0.000367
1873,0.000367
